Action,Notes,title,key,Org,count,Data series ID,Dataset IDs,Dataset Names,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Approved,,WFP - Food Security Indicators|Excluded datasets from clustering,data series,WFP - World Food Programme,17|0,147,25f90731-328f-43af-891b-2dfc64c4ebc7|76d1e3d3-a548-4c6a-829f-2359e835a671|6ff7ff93-5d58-41c4-877f-8939f2dda1eb|0b325954-903a-47f7-9073-e777426b10ad|20171cfa-489e-491b-a2e9-fcedad17b10e|5be668ad-8702-4f89-a64d-69dfdaad4d98|ea73b192-13e6-4703-ae70-eb535fdf981d|dee81a87-92b6-4bc9-b40b-d9f8a8517303|47d61276-025d-4816-a132-72ee130fcd80|671f95d6-297d-4a87-8b9b-0ada53e8c501|cf199930-9463-4900-98ce-ce481210879f|f3731da6-4772-42fc-b656-53c343c27d5a|6fe5ad08-aa68-4fed-89fd-733d6d7a1748|03688dc1-3455-4835-a69c-b8bb8dc3739a|16475b1a-0168-480d-836e-1b09ebc1739a|d92a38fb-cb39-4e17-b09e-94e3f46eaa43|abb50e50-fddd-4891-a40a-8444e5121918|7b7720ce-864a-46e7-be41-cb6578351e8c|f5e17e1b-8795-4282-9fe2-0700f0d67c8a|efad2587-3c06-4530-ba12-1c6e8ae393db|70ddaacb-b379-4920-9e42-64e620683414|b782a893-aed3-43fb-8449-ca3a9df15c89|d3bc2eca-2c52-4f72-9b47-56cc7c6d1b2f|de31898f-f35a-4e99-8c8e-508f8d7932b5|9aada5fc-da00-4233-a0bf-7b5a258b7e19|cbbf0304-fc68-4b13-a0ae-bda26c383be5|9a8b705d-1679-4554-95de-9fc6343e57c8|33b6ad8d-8b90-4fc6-a6b6-299bbb0f6eaf|a9b6048f-96e9-487c-94c1-b925a1e1d0eb|92f57642-6313-4b47-ae84-3216cf3ae1e9|3747b3be-b520-4de0-8bf9-8f98bd9c759b|1d183f91-88ae-46df-9bdd-a0e631b1cf39,Zimbabwe - HungerMap data,Zambia - HungerMap data,Yemen - HungerMap data,United Republic of Tanzania - HungerMap data,Ukraine - HungerMap data,Syrian Arab Republic - HungerMap data,Somalia - HungerMap data,Sierra Leone - HungerMap data,Nigeria - HungerMap data,Niger - HungerMap data,Namibia - HungerMap data,Mozambique - HungerMap data,Mauritania - HungerMap data,Malawi - HungerMap data,Madagascar - HungerMap data,Kenya - HungerMap data,Iraq - HungerMap data,Honduras - HungerMap data,Haiti - HungerMap data,Guinea - HungerMap data,Guatemala - HungerMap data,El Salvador - HungerMap data,Ecuador - HungerMap data,Dominican Republic - HungerMap data,Côte d'Ivoire - HungerMap data,Congo - HungerMap data,Colombia - HungerMap data,Chad - HungerMap data,Central African Republic - HungerMap data,Cameroon - HungerMap data,Burkina Faso - HungerMap data,Angola - HungerMap data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Exclude,,UCDP - Data on Conflict Events|Excluded datasets from clustering,data series|excluded,HDX,124|0,none|25|0,346f144c-619a-459b-9ff4-1da1e8b9ec0d|525370c1-4fd9-48c2-a60e-cb6baee0084b|ac35d508-8307-425a-b42d-c1f6b918bb45|487caccf-7153-4a12-ba82-71b6246c1b90|879b34ad-55c4-4807-a6d1-c31dba7cca93|f7ed5c11-d34d-4b59-978d-6057d7b0c4b5|355d3a73-7b1f-4e3c-b898-3d41d5b51695|deaa6cd6-abd7-4e50-b797-7cb52a29ae71|139c10f3-9766-474e-b914-7149b137e971|2f9e2dfa-a908-4e65-8b80-60dcadff0d08|b1206613-03ca-4a32-87f6-72df6716c4e7|5b5c905d-2757-436d-88df-65371c283f5c|4602ce77-aabb-486b-bcfe-9529b41adc57|7ccaeedb-85e1-416e-a848-e0cdef1201b2|155a6265-dd98-43b7-9cbd-512461c2d8be|4b886485-6896-4441-a1fb-d41cdcbaf3d7|1e62d0fd-befb-4d8e-9b7e-ccde6a266640|1895ef43-d225-49f4-9255-5a3b4ec0aa8a|44caa7d4-0768-4570-af4a-b3b0a1ef5ee0|36326a4a-75e7-4c24-887a-318dda373452|d57047fe-62f5-458b-9dc6-3dec2e892345|75610ba9-d8c5-4205-a01c-f927ef125122,HDX HAPI Data for Wallis and Futuna Islands,HDX HAPI Data for United States Minor Outlying Islands,HDX HAPI Data for Tokelau,HDX HAPI Data for Saint Pierre and Miquelon,HDX HAPI Data for Saint Helena,HDX HAPI Data for South Georgia and the South Sandwich Islands,HDX HAPI Data for Réunion,HDX HAPI Data for Pitcairn,HDX HAPI Data for Norfolk Island,HDX HAPI Data for Mayotte,HDX HAPI Data for Jersey,HDX HAPI Data for British Indian Ocean Territory,HDX HAPI Data for Heard Island and McDonald Islands,HDX HAPI Data for Guernsey,HDX HAPI Data for Falkland Islands (Malvinas),HDX HAPI Data for Christmas Island,HDX HAPI Data for Cook Islands,HDX HAPI Data for Cocos (Keeling) Islands,"HDX HAPI Data for Bonaire, Sint Eustatius and Saba",HDX HAPI Data for Antarctica,HDX HAPI - Coordination & Context: Conflict Events,Poland - Data on Conflict Events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Approved,,IDMC - Internal Displacement Updates|IDMC - Internally displaced persons,data series,Internal Displacement Monitoring Centre (IDMC)|Internal Displacement Monitoring Centre (IDMC)|Internal Displacement Monitoring Centre (IDMC)|Internal Displacement Monitoring Centre (IDMC)|Internal Displacement Monitoring Centre (IDMC),1|252,290,78bca6f3-dbf4-4733-ad19-14e959628bf6|c4a65827-68cf-40cb-8b41-db77dfe236f1|ed527615-230b-4359-b62e-c1333c756a58|27e543c0-ef34-45f6-81e1-fbbb25e9f59f|9efbf0c2-4d12-4a6b-b71d-76ca0cee3347|b22850c5-cece-4382-9dbf-0b30b4090ee7|d0b5bec3-887c-4720-99b6-6615fbe3930e|8f75ca65-228c-4a84-a7f1-cca3e03b73c4|b899b084-64b5-4c2c-af42-acbeaa075698|c88b89ee-884f-4b5e-a1c2-36354a760d2c,Cambodia - Internal Displacements Updates (IDU) (event data),Kyrgyzstan - Internal Displacements Updates (IDU) (event data),Georgia - Internal Displacements Updates (IDU) (event data),Venezuela (Bolivarian Republic of) - Internal Displacements Updates (IDU) (event data),Réunion - Internal Displacements Updates (IDU) (event data),South Sudan - Internal Displacements Updates (IDU) (event data),Papua New Guinea - Internal Displacements Updates (IDU) (event data),Afghanistan - Internal Displacements Updates (IDU) (event data),Paraguay - Internal Displacements Updates (IDU) (event data),Bulgaria - Internal Displacements Updates (IDU) (event data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Approved,,IDMC - Internally displaced persons|IDMC - Internal Displacement Updates,data series,Internal Displacement Monitoring Centre (IDMC),252|1,290,b22850c5-cece-4382-9dbf-0b30b4090ee7|d0b5bec3-887c-4720-99b6-6615fbe3930e|8f75ca65-228c-4a84-a7f1-cca3e03b73c4,South Sudan - Internal Displacements Updates (IDU) (event data),Papua New Guinea - Internal Displacements Updates (IDU) (event data),Afghanistan - Internal Displacements Updates (IDU) (event data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Approved,,IDMC - Internally displaced persons|IDMC - Internal Displacement Updates,data series,Internal Displacement Monitoring Centre (IDMC),252|1,290,4c79c0f7-9293-479e-a874-9d03de9287ec,Iraq - Internal Displacements Updates (IDU) (event data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Exclude,It will be archived,Excluded datasets from clustering|UNOSAT - Flood and Landslide Extents|,excluded|excluded|excluded,United Nations Satellite Centre (UNOSAT),0|367|55,none|0|26|134,2a8bc905-c2b1-493b-92fb-891919c2ad23|e63e669a-7ebb-4f5b-9f9c-a00bde531773|5559a22f-3252-4cde-993c-b2e5a28ab935|c4bcec62-a48a-4903-b78f-969b6f44c6fd|09366f46-2ace-414b-9dfc-fee14b7ee0dd|9c95f549-d909-4721-9044-381e76726382|540bb119-47ca-4a8d-a38f-62b20982daec|186a36d3-22a7-4163-851e-20c6160304f2|ae7f322e-2fd3-474f-b2ae-a3c0d5f94674|be2208c7-d6e3-4d12-9ceb-3b1a0aef1cec|97f9d9f6-9afe-4f26-871b-456703d3ae97|c5fdbfa0-da8c-4aaf-8ebf-6ce236e5ac3f|dfa1e783-bb4e-49c0-a8f8-318eb43b8976|287af09d-7ffd-44c8-8602-f96d6e8375f0|e52dc596-a6af-405f-9f53-16dcbb38643d|aac95fff-138b-4d73-9c77-c37c478d65b2|b1688dfd-70ed-4091-8a7e-a10a79a52777|094b4228-0d66-4283-9b31-610bbba49bef|113ed33b-820a-4d73-a0aa-a89907e7f68e|761eebd1-755b-468c-b0a9-a74e58a5be6f|82eee44e-b855-47b5-be86-f92fa2833030|45fb2619-bb63-4d7e-8e10-f14fd79e51f0|bbdcf804-0ce3-4ecb-b246-b1df95f478dc|823a1d57-3082-4b03-bf1a-f2f0b81c1827|a40b0554-b471-4f09-92ee-37d69e570b66|87d8fd58-a2d8-4edc-997f-4e1ebaebe89e|b0bddc37-b439-4884-bb34-009645143ced|f922be53-fdd6-483d-a4ee-a9612997d4f9|c21b4e60-2e95-4006-af09-698f86bcc5bf|8ea0b8d8-4a46-44cd-aa18-8bc2ce4a2dd2|3847fcb9-5b8e-4342-bb4c-b0dc335805fb|af8ca279-eada-4f81-94a7-a56b47fe3781|36b3ad18-19d9-4fa3-8a42-d7c7b17adb41|a8b7b30f-e1ec-411b-95d8-e0dcec57ebac|6512b9f9-cec6-4090-96a0-ce8773b56cc9|25f2f7f2-236c-4741-a44b-0b3de27876b1|fd6e2160-cac4-42e5-93fb-ec533c4a4bab|f5b69de9-9a02-4f9e-802a-4dbf1aca34a5|0c2d4095-7b5a-45ae-91d2-3a7ac9300245|9e3235e9-9779-4092-b5c7-50e250c6f295|158d00c1-cbaf-4de0-9b78-c5d1af03f9ca|6c818b8d-be5c-4e91-ac40-e0678bc96ecc|9af0a868-6666-436e-9a9c-692fde0adc38|47c3261a-8ec1-4819-afd9-af91d55db0df|e6ae4457-4d31-486c-b485-1ceb9198bf2c|cc01ad73-d7f2-4c7e-894a-dfde6f205ba0|43caf721-6bdd-45b9-819a-d3fec36b2b29|d4ff6292-f314-4205-904e-7e70b6dafd3a|be361d6d-30f4-47c0-9d14-e6d057a6cdc8|659c7ac1-e79f-4145-8467-e08f16729e67|c1971230-d2cd-4b8a-8b54-ad325c0c919c|007de930-02e7-4b32-8a6c-774c86eb2c8f|e5c8e404-07c7-4498-b65a-f7442dd01a9c|f0526c5b-8d03-4d4b-a596-a72ef1bf12ce|caa18c9d-0f81-4e75-946c-f8d8193fca72|4de03927-bbc2-45ae-ad39-52b48db453dd|34515bf2-da29-440e-abd6-884b05f4793b|af780cd9-9ef2-4899-9109-540d1f25623b|027fbf76-359c-4c23-9799-ba30a36dc300|1ef40396-de87-4178-b702-39cdf3968551|60d6c334-435b-4901-9252-122d65c4a3d0|79130068-96c8-4c89-b6b9-0f04c83b237d|66d89c1c-c2f2-48d5-bf53-06cc2619fa4b|a2c21428-e654-4eea-bac5-a29f83576af8|beaf35a0-06f4-4dd4-979a-e3bfe15a0ee5|db2b9985-2cc9-4a08-a827-6528ea2cd3c2|f757ecda-621f-47df-b0c3-b4f70f4cbd76|b9849587-ff53-4504-a4b4-94b1190ac331|46bc33a5-dd07-45c3-b017-595d71bdfc62|a015ab75-f82c-44b8-8667-3a2ad6fdf6f0|7aa4724b-1efc-4e4d-9a3c-a94fa481e882|aeafdd88-9b01-4772-acbf-8c7f7fe0383e|3b681d46-7a02-4a33-844a-89a10fa76c71|12608f2b-e85a-46c1-8472-97c0c5d594a6|e5ddf90c-4d5e-4f19-a707-875303bdba1e|828888c1-8785-43b9-ba63-cb3f330f4d3f|5636f0d6-48f2-4b9a-ba5e-2e17c30d8504|b8bfba37-53c4-40aa-b55f-97ef75555485|1500b833-2ffa-400c-8ee6-6cdd44a7ef18|2477b090-73c1-46cb-a85e-3750c3cbdbc8|96465239-838d-49ca-ae18-b2b296c1c9ba|91d5bc9b-b755-4c7e-b2ba-86e780e10f2e|e97de1a2-2e2d-4371-9d38-f5fede3e79a0|cb5f8a67-098b-4eb9-8368-1929be47c827|262f25e2-fc9e-4fc0-8ab0-39a1ef0eb0cf|7c143cf3-a1cd-4676-9f0e-b0667ecd597b|26934ae7-e65d-4cec-87d7-32ab497bd3b7|e1f31779-b369-4e82-b5a9-ec2edbc6fc73|89a3ffeb-c3a3-45dd-bf8f-9df8a3b12ec8|4481b66d-3f64-41e2-bd73-e3481ee62683|39e83726-0ed2-46f6-9350-b123125c0a2b|9fd00b09-a430-4029-9502-cb26d66ee44e|21a6918e-1fae-47d7-8026-00ad32b0176f|36c40aed-d09c-4a9a-8e89-10078ec00d8d|74a3bc30-bdbd-4684-b339-261b634830d7|cdf4bd49-028c-43dd-92a2-e9d26dd29d6a|46b20f1b-baa1-4871-a261-21ec8c7fcc12|6191d85e-8685-47bf-b375-0b4e87641909|380129f4-8037-4e38-9f26-7a33b0e6be8c|884b18ae-174c-4211-a2dc-a893e658c56f|1b6a4c56-2f94-44d3-a7eb-c889226d6c93|e70d8511-9d05-4720-9675-c1c9ae530b0d|6db4a533-db38-4491-b1df-9144dedd621c|0562b27f-8bce-4754-bcbe-3ecd8f050cf0|70148c8d-4d8a-4e70-8c03-c9bb8370cfb7|f4803939-5488-44ee-8b22-0ee8503672c3|43b760cd-472b-44fc-adda-bb4c5c501f7c|71474b8e-a8db-4ccf-9f73-30ef53acfddb|61347fca-3eb7-4ed8-a676-50c1228e9752|28c06f6f-6431-41ed-94e5-6059b2e11236|147d03bd-b8f2-45f0-a263-631f7ea36019|1cc38166-9840-42f0-b0ff-ba218c5be41d,"Satellite detected water extents from 3 to 10 December 2024 in the Jaffna District, Northern Province, Sri Lanka",Satellite detected water extents between 23 and 27 November 2024 over South Sudan,"Flood impact assessment in Uribia Municipality, La Guajira Department, Colombia as of 15 November 2024","Building Damage Assessment in Riosucio Town, Riosucio Municipality, Chocó Department, Colombia as of 20 November 2024","Building Damage Assessment in Bellavista village, Bojayá Municipality, Chocó Department, Colombia as of 17 November 2024","Satellite detected water extent in Bojayá Municipality, Chocó Department & Vigía del Fuerte Municipality Municipality, Antioquia Department Colombia as of 17 November 2024","Satellite detected water extent in Riosucio Municipality, Chocó Department, Colombia as of 17 November 2024",Satellite detected water extents from 9 to 13 November 2024 over Nigeria,Satellite detected water extents from 5 to 10 October 2024 over Chiang Mai and Lamphun Provinces,Satellite detected water extents between 26 and 30 October 2024 over South Sudan,"Eaux d'inondations détectées par satellite le 25 octobre 2024 dans les départements de Matam et Kanel, Sénégal",Satellite detected water extents between 20 and 24 October 2024 over South Sudan,"Eaux d'inondations détectées par satellite le 20 octobre 2024 dans les départements de Matam et Kanel, Sénégal",Satellite detected water extents from 1 Aug. 2024 to 22 October 2024 over Chiang Rai Province,"Floodwater Depth  in Saint-Louis and Matam Regions, Senegal  as of 23 October 2024",UNOSAT Live Web Map - Inondations au Sénégal,Satellite detected water extents between 13 and 17 October 2024 over Chad,Satellite detected water extents between 13 and 17 October 2024 over South Sudan,Satellite detected water extents from 1 August 2024 to 12 October 2024 over Phayao Province,Satellite detected water extents between 05 and 09 October 2024 over South Sudan,"Satellite detected water extents in Doi Tao District, Chiang Mai Province as of  6 October 2024",Satellite detected water extent in N'Djamena City as of 08 October 2024,Satellite detected water extent 12 Jan. 2024 and 18 Sep. 2024 along Lake Albert in D.R. of the Congo,"Flood Impact Assessment in North Taungoo, Bago State, Myanmar as of 02 October 2024",Satellite detected water extents from September to 07 October 2024 over Pakistan,"Satellite detected water extent in Bagmati, Gandaki, Lumbini and Madhesh Provinces, Nepal as of 01 & 06 October 2024",Satellite detected water extents between 02 and 06 October 2024 over Chad,"Flood Impact assessment of the Capital city of Kathmandu, Bagmati Province, Nepal as of 30 September 2024","Satellite detected water  extents in Mandalay,  Kayah, Shan (South), Nay  Pyi Taw, Bago (Est), Mon  and Kayin States,  Myanmar as of 03 & 23  September 2024","Satellite detected water extent Koshi and Madhesh Provinces, Nepal as of 01 October 2024",Satellite detected water extents from 10 to 24 September 2024 over Pakistan,"Satellite detected water extent in Gandaki, Lumbini, Bagmati and Madhesh Provinces as of 29 September 2024","Satellite detected water extent Koshi and Madhesh Provinces, Nepal as of 27 September 2024","Satellite detected water extent in El Geneina Deparment, West Darfur State, Sudan as of 25 September 2024","Satellite detected water extent in Dikwa Town, Dikwa Local Government Area, Borno state, Nigeria as of 9 and 19 September 2024","Satellite detected water extents between 18 and 22 September 2024 over Far-North Region, Cameroon","Satellite detected water extents in Bolikhamzai Province, Lao PDR as of 18 September 2024","Satellite detected water extents in Vientiane Capital, Lao PDR as of 18 September 2024",Satellite detected water extents between 13 and 17 September 2024 over South Sudan,Satellite detected water  extents in central part  of Myanmar as of 15  September 2024,"Satellite detected water extents in Louangnamtha Province, Lao PDR as of 11 September 2024",Satellite detected water extents from 02 to 10 September 2024 over Pakistan,"Satellite detected water extent along the Komadugu Gana River, Bursari & Tarmua Local Government Area, Nigeria as of 15 September 2024","Satellite detected water extents in Vientiane Capital, Lao PDR as of 13 September 2024","Satellite detected water extents in Red River Delta, Viet Nam as of 13 September 2024","Satellite detected water extents in Bac Giang and Hai Duong Provinces, Viet Nam as of 10 September 2024",Satellite detected water extents from 5 to 9 September 2024 over Nigeria,"UNOSAT Live Web map - Floods in Nigeria, 2024","Satellite detected water extent in Khartoum, White Nile, Aj Jazirah and Sennar States, Sudan  as of 8 September 2024","Satellite detected water extent in Kassala and River Nile States, Sudan  as of 3 and 5 September 2024",Satellite detected water extents from 26 August to 2 September 2024 over Pakistan,Satellite detected water extents between 28 August & 4 September 2024 in Bangladesh,"Satellite detected water extent in Ag Geneina and Kereneik, West Darfur State, Sudan as of 5 September 2024s of 5 September 2024",Satellite detected water extents between 31 August and 04 September 2024 over Chad,"Satellite detected water extent in Al Fashir City, Al Fasher Department, Al Fasher State, Sudan as of 3 September 2024","Satellite detected water extent in Koukou Angarana City, Sila Region, Chad as of 3 September 2024","Preliminary satellite-derived impact assessment on health facilities, Abu Hamad City, Abu Hamad Locality, River Nile State, 2 September 2024","Preliminary satellite-derived impact assessment on health facilities, Arbaat Dam, Al Ganap Locality, Red Sea State, Sudan, 2 September 2024",Satellite detected water extent in Bongor City as of 26 August 2024,Satellite detected water extent in N'Djamena City as of 26 August 2024,"Satellite detected water extent in Tawkar Locality, Red Sea State, Sudan as of 26 August 2024","Satellite detected water extent in Abu Hamad Locality, River Nile State, Sudan as of 19 August 2024","UNOSAT Live Webmap, Floods in Sudan - August 2024",Satellite detected water extents from 20 to 26 August 2024 over Pakistan,Satellite detected water extents between 20 and 24 August 2024 over Chad,Satellite detected water extents between 18 and 22 August 2024 over South Sudan,"Satellite detected water extents between 16 and 20 August 2024 over Far-North Region, Cameroon","Satellite detected water extent in South of Ghat City, Ghat Governorate, South Province, Libya as of 18 August 2024",Satellite detected water extents from 17 to 20 August 2024 over Pakistan,"Satellite detected water extent in Tahala Village, Ghat Governorate, South Province, Libya as of 19 August 2024","Satellite detected water extent in Ghat City, Ghat Governorate, South Province, Libya as of 18 August 2024",Satellite detected water extents between 15 and 19 August 2024 over South Sudan,Satellite detected water extents between 15 and 19 August 2024 over Chad,"UNOSAT Live webmap, Floods in Pakistan, July 2024",Satellite detected water extents from 13 to 17 August 2024 over Pakistan,Satellite detected water extents between 10 and 14 August 2024 over South Sudan,"Satellite detected water extent in Al-jawf Town, Alkufra Governorate, East Province, Libya as of 14 August 2024",Satellite detected water extents from 08 to 12 August 2024 over Pakistan,"Satellite detected water extent in Al Hodeidah Governorate, Yemen as of 07 August 2024",Satellite detected water extents from 21 July 2024 to 03 August 2024 over Pakistan,Satellite detected water extents between 16 & 23 July 2024 in Bangladesh,Satellite detected water extents between 4 & 11 July 2024 in Bangladesh,"Flood impact analysis in Sunamganj Sadar and Bishwambarpur Upazilas, Sunamganj District, Sylhet Division, Bangladesh as of 26 June 2024","Flood impact analysis in Chhatak Upazila, Sunamganj District, Sylhet Division, Bangladesh as of 26 June 2024","Flood impact analysis in Sylhet District, Sylhet Division, Bangladesh as of 26 June 2024","Cumulative Satellite Detected Waters over Sylhet Division, Bangladesh as of 19 & 22 June 2024",Satellite detected water extents between 05 and 09 June 2024 over South Sudan,"Satellite detected water extent in North Western Province, Sri Lanka as of 04 June 2024","Damage assessment along the Debed river in Tashir, Stepanavan & Tumanian Municipalites, Lori Province, Armenia as of 03 June 2024","Satellite detected water extent in Gampaha, Colombo and Kalutara Districts, Western Province as of 04 June 2024",UNOSAT Live Web map - Floods in Sri Lanka,"Damage assessment along the Debed river in Tumanian Municipality, Lori Province, Armenia as of 29 May 2024","Satellite detected water extent in Baghlan-e-Jadid District, Baghlan Province, Afghanistan as of 14 May 2024","Mudflow impact in Eshkmesh District, Takhar Province and Burka District, Baghlan Province, Afghanistan as of 15 May 2024","Mudflow impact in Burka District, Baghlan Province, Afghanistan as of 14 May 2024","Satellite detected water extent over Juba County, Central Equatoria Province, South Sudan as of 06 May 2024","Satellite detected mudflow extent in Burka District, Baghlan Province, Afghanistan as of 14 May 2024",UNOSAT Live Web map - Flash floods in Afghanistan,"Flood impact to cropland in Kiambu County, Kenya as of 1 May 2024","Flood impact analysis  in Kiambu County, Kenya  as of 1 May 2024","Flood impact to  cropland in Nairobi and Machakos County, Kenya as of 1 May 2024","Flood impact analysis in Nairobi and Machakos County, Kenya as of 1 May 2024","Flood Impact to Cropland in Nairobi and Kiambu County, Kenya as of 1 May 2024","Satellite detected water extent in Garissa City and Mororo Village, Kenya as of 5 May 2024",Flood impact analysis in Nairobi Kenya as of 1 May 2024,"Flood impact analysis in Nairobi and Kiambu County, Kenya as of 1 May 2024","Landslide/mudslide Impact in Mai Mahiu  and Kijabe Towns, Kenya as of 1 May 2024","Satellite detected water extent in Garissa City and Mororo Village, Kenya as of 29 April 2024",UNOSAT Live Web map- Flood in Kenya,Cumulative Satellite Detected Waters and Impact in Kenya between 24 to 28 April 2024,Satellite detected water extents from 20 and 24 April 2024 over Pakistan,Satellite detected water extents between 20 and 24 April 2024 over South Sudan
Approved,,COD - Subnational Administrative Boundaries|OCHA - Subnational Edge-matched Administrative Boundaries|geoBoundaries - Subnational Administrative Boundaries,data series,OCHA Field Information Services Section (FISS)|OCHA Regional Office for Asia and the Pacific (ROAP)|OCHA West and Central Africa (ROWCA)|OCHA Regional Office for Asia and the Pacific (ROAP)|OCHA Field Information Services Section (FISS)|OCHA Regional Office for Southern and Eastern Africa (ROSEA)|OCHA Field Information Services Section (FISS)|geoBoundaries|OCHA Latin America and the Caribbean (ROLAC)|OCHA Regional Office for Southern and Eastern Africa (ROSEA),30,30,a59f65d8-117a-42f6-8908-6855cb9e9975|f6c51ec8-3774-4d9e-b7a8-f492ced245d5|0b970542-0922-4a17-996d-ba39c8593ec2|3819a593-8f1b-447a-9a9d-15d3f78ad967,Senegal - Subnational Edge-matched Administrative Boundaries,Nepal - Subnational Edge-matched Administrative Boundaries,Mauritania - Subnational Edge-matched Administrative Boundaries,Myanmar - Subnational Edge-matched Administrative Boundaries,Myanmar - Subnational Administrative Boundaries,Türkiye - Subnational Administrative Boundaries,Eswatini - Subnational Administrative Boundaries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Approved,,World Bank - Economic and Social development|OCHA - Subnational Edge-matched Administrative Boundaries|COD - Populated Places - Settlements|Excluded datasets from clustering|COD - Hydrology,data series,World Bank Group|OCHA Field Information Services Section (FISS)|OCHA Regional Office for Asia and the Pacific (ROAP),1295|30|25|0|21,30,70d63f2f-9091-4ea0-b620-a5d1b1304a6c|ad94096c-a254-4953-92b5-f56ff53a7dbf,Lebanon - Subnational Edge-matched Administrative Boundaries,El Salvador - Subnational Edge-matched Administrative Boundaries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
